PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1374020860860841984,Mon Mar 22 15:31:15 +0000 2021,1616427075,https://twitter.com/benshapiro/status/1374020860860841984,"(2) While remaining racism is Very Bad, actual solutions to problems like this are often simple and have ~0 to do with it. Both Black and poor white kids STUDY less than (say) Asians, and charter schools that make them study more bring both groups to the US average (Sowell 2020). https://t.co/Jk8A3sCBPx",benshapiro,Ben Shapiro,106,479,1011008340367953920,https://twitter.com/benshapiro,"Aurora, Illinois"
1374031462618529792,Mon Mar 22 16:13:23 +0000 2021,1616429603,https://twitter.com/benshapiro/status/1374031462618529792,RT @RichLowry: The Jim Crow Canard https://t.co/WJuYCkINPO,benshapiro,Ben Shapiro,44,0,17995040,https://twitter.com/benshapiro,
1374024341231435776,Mon Mar 22 15:45:05 +0000 2021,1616427905,https://twitter.com/benshapiro/status/1374024341231435776,"RT @jessesingal: 1/ More on this soon, but GLAAD has added me to an ""accountability list"" of anti-LGBT figures. They took misleading Twitte…",benshapiro,Ben Shapiro,200,0,17995040,https://twitter.com/benshapiro,
1374005513256640524,Mon Mar 22 14:30:16 +0000 2021,1616423416,https://twitter.com/benshapiro/status/1374005513256640524,Holy cow: 42% of Americans report undesired weight gain during Covid 19. The average weight gain is 29 lbs. And 41 lbs for Millennials! This will ramify for years to come. https://t.co/iRnyMDxbmX https://t.co/tR9tcnt4s7,benshapiro,Ben Shapiro,2135,6125,1385406126,https://twitter.com/benshapiro,DC
1374018783623397379,Mon Mar 22 15:23:00 +0000 2021,1616426580,https://twitter.com/benshapiro/status/1374018783623397379,"RT @yaf: BOOM.
    
    @benshapiro drops a massive truth-bomb on this pro-abortion student.
    
    👇 👇 👇 https://t.co/TqSS6bqIj2",benshapiro,Ben Shapiro,156,0,17995040,https://twitter.com/benshapiro,
1374031426547552262,Mon Mar 22 16:13:15 +0000 2021,1616429595,https://twitter.com/benshapiro/status/1374031426547552262,RT @sullydish: Teaching kids to be neoracists. Note how the assumption in this story is that this is a self-evident good. Not a single sour…,benshapiro,Ben Shapiro,194,0,17995040,https://twitter.com/benshapiro,
1374020946261024773,Mon Mar 22 15:31:36 +0000 2021,1616427096,https://twitter.com/benshapiro/status/1374020946261024773,"San Fran School Board VP Refuses To Resign Over Anti-Asian Tweets, Blames Donald Trump https://t.co/TyDz1MAecB https://t.co/gwMcDAS6L4",benshapiro,Ben Shapiro,92,407,4081106480,https://twitter.com/benshapiro,"Nashville, USA"
1374028093036195845,Mon Mar 22 16:00:00 +0000 2021,1616428800,https://twitter.com/benshapiro/status/1374028093036195845,"Christian Dutifully Prays For Her Enemies, But If God Wants To Smite Them, That’s Okay Too https://t.co/iyMtUYBdT9",benshapiro,Ben Shapiro,274,2306,4914384040,https://twitter.com/benshapiro,
1374024940857532423,Mon Mar 22 15:47:28 +0000 2021,1616428048,https://twitter.com/benshapiro/status/1374024940857532423,"RT @wil_da_beast630: This is what I mean by ""No excuses."" Not only are ALL US SAT scores low, those for Black kids from $200K/yr homes are…",benshapiro,Ben Shapiro,182,0,17995040,https://twitter.com/benshapiro,
1373040687453773824,Fri Mar 19 22:36:24 +0000 2021,1616193384,https://twitter.com/benshapiro/status/1373040687453773824,"Jesus fell three times carrying the Cross while on the way to Calvary to save us. 
    Biden also fell three times carrying the hardship America is going through on his way to deliver Hope.
    
    Today God looked upon Biden &amp; said ""This is my Son, the beloved, in whom I was well pleased.""",benshapiro,Ben Shapiro,292,619,715736663436042240,https://twitter.com/benshapiro,"Pittsburgh, PA"
1374000334511673349,Mon Mar 22 14:09:42 +0000 2021,1616422182,https://twitter.com/benshapiro/status/1374000334511673349,"RT @JeremyDBoreing: Harry’s makes great razors. That’s why we’ve been proud to advertise them for years.
    
    We know @harrys doesn’t share our…",benshapiro,Ben Shapiro,376,0,17995040,https://twitter.com/benshapiro,
